"childID" "child" "house" "street" "district" "town" "response" "gender"
"383" 2 2 "door3" 1 "D" "Leeds" 101.689410790091 "male"
"384" 1 3 "door4" 1 "D" "Leeds" 102.809601978885 "female"
"385" 2 3 "door4" 1 "D" "Leeds" 107.158352055995 "male"
"386" 3 3 "door4" 1 "D" "Leeds" 100.103070569294 "male"
"387" 1 5 "door1" 2 "D" "Leeds" 100.993821873604 "male"
"388" 2 5 "door1" 2 "D" "Leeds" 99.9168921401215 "female"
"389" 3 5 "door1" 2 "D" "Leeds" 113.420166376464 "female"
"390" 4 5 "door1" 2 "D" "Leeds" 102.725584275778 "male"
"391" 5 5 "door1" 2 "D" "Leeds" 106.571336945717 "female"
"392" 1 3 "door2" 2 "D" "Leeds" 91.9243708227466 "male"
"393" 2 3 "door2" 2 "D" "Leeds" 106.591386053278 "female"
"394" 3 3 "door2" 2 "D" "Leeds" 88.7361832657479 "female"
"395" 1 2 "door3" 2 "D" "Leeds" 98.123321255961 "male"
"396" 2 2 "door3" 2 "D" "Leeds" 99.9678905373872 "male"
"397" 1 2 "door4" 2 "D" "Leeds" 101.277620636889 "male"
"398" 2 2 "door4" 2 "D" "Leeds" 106.713564148789 "female"
"399" 1 2 "door1" 3 "D" "Leeds" 110.677159860303 "female"
"400" 2 2 "door1" 3 "D" "Leeds" 100.759236260628 "female"
"401" 1 1 "door2" 3 "D" "Leeds" 109.58096403333 "male"
"402" 1 5 "door3" 3 "D" "Leeds" 101.841344477359 "male"
"403" 2 5 "door3" 3 "D" "Leeds" 102.045376050446 "female"
"404" 3 5 "door3" 3 "D" "Leeds" 113.167585252278 "male"
"405" 4 5 "door3" 3 "D" "Leeds" 98.7104934036555 "female"
"406" 5 5 "door3" 3 "D" "Leeds" 99.3379868883167 "female"
"407" 1 4 "door4" 3 "D" "Leeds" 96.970339328086 "female"
"408" 2 4 "door4" 3 "D" "Leeds" 107.556231515112 "male"
"409" 3 4 "door4" 3 "D" "Leeds" 101.788005883224 "male"
"410" 4 4 "door4" 3 "D" "Leeds" 97.8174435238322 "female"
"411" 1 1 "door1" 4 "D" "Leeds" 119.353742961653 "male"
"412" 1 1 "door2" 4 "D" "Leeds" 105.617753383831 "male"
"413" 1 3 "door3" 4 "D" "Leeds" 98.7124794491526 "male"
"414" 2 3 "door3" 4 "D" "Leeds" 110.394311723263 "male"
"415" 3 3 "door3" 4 "D" "Leeds" 106.867374170834 "male"
"416" 1 5 "door4" 4 "D" "Leeds" 102.813449659995 "female"
"417" 2 5 "door4" 4 "D" "Leeds" 112.691084923391 "female"
"418" 3 5 "door4" 4 "D" "Leeds" 101.414962031931 "female"
"419" 4 5 "door4" 4 "D" "Leeds" 108.331597763791 "female"
"420" 5 5 "door4" 4 "D" "Leeds" 104.867966507389 "female"
"421" 1 3 "door1" 5 "D" "Leeds" 103.309143760145 "male"
"422" 2 3 "door1" 5 "D" "Leeds" 99.4236040484949 "male"
"423" 3 3 "door1" 5 "D" "Leeds" 103.794672779114 "female"
"424" 1 4 "door2" 5 "D" "Leeds" 94.4046537512268 "female"
"425" 2 4 "door2" 5 "D" "Leeds" 98.976302874178 "male"
"426" 3 4 "door2" 5 "D" "Leeds" 96.7183362028098 "male"
"427" 4 4 "door2" 5 "D" "Leeds" 105.880470690519 "male"
"428" 1 5 "door3" 5 "D" "Leeds" 96.7742837449155 "male"
"429" 2 5 "door3" 5 "D" "Leeds" 110.526127208494 "male"
"430" 3 5 "door3" 5 "D" "Leeds" 92.4050798058074 "female"
"431" 4 5 "door3" 5 "D" "Leeds" 101.686377415531 "female"
"432" 5 5 "door3" 5 "D" "Leeds" 105.942533892201 "male"
"433" 1 3 "door4" 5 "D" "Leeds" 101.113857579705 "male"
"434" 2 3 "door4" 5 "D" "Leeds" 95.8454209041338 "male"
"435" 3 3 "door4" 5 "D" "Leeds" 100.470589541949 "male"
"436" 1 2 "door1" 6 "D" "Leeds" 115.705381295815 "female"
"437" 2 2 "door1" 6 "D" "Leeds" 100.456470464096 "male"
"438" 1 2 "door2" 6 "D" "Leeds" 107.803528677712 "male"
"439" 2 2 "door2" 6 "D" "Leeds" 107.057026443749 "male"
"440" 1 2 "door3" 6 "D" "Leeds" 93.6855813934201 "female"
"441" 2 2 "door3" 6 "D" "Leeds" 106.394737518571 "male"
"442" 1 3 "door4" 6 "D" "Leeds" 108.928260572535 "male"
"443" 2 3 "door4" 6 "D" "Leeds" 99.9469291113063 "female"
"444" 3 3 "door4" 6 "D" "Leeds" 110.129127515287 "male"
"445" 1 5 "door1" 7 "D" "Leeds" 109.570198449323 "male"
"446" 2 5 "door1" 7 "D" "Leeds" 103.057320154174 "male"
"447" 3 5 "door1" 7 "D" "Leeds" 101.797457779867 "male"
"448" 4 5 "door1" 7 "D" "Leeds" 84.7935849907418 "female"
"449" 5 5 "door1" 7 "D" "Leeds" 94.6520144282449 "male"
"450" 1 5 "door2" 7 "D" "Leeds" 98.2334570727858 "female"
"451" 2 5 "door2" 7 "D" "Leeds" 108.875060301324 "male"
"452" 3 5 "door2" 7 "D" "Leeds" 92.4209553222733 "male"
"453" 4 5 "door2" 7 "D" "Leeds" 90.9839191507102 "male"
"454" 5 5 "door2" 7 "D" "Leeds" 97.2444899720902 "female"
"455" 1 2 "door3" 7 "D" "Leeds" 100.461904861493 "female"
"456" 2 2 "door3" 7 "D" "Leeds" 91.1352562026618 "male"
"457" 1 1 "door4" 7 "D" "Leeds" 94.2913190953561 "female"
"458" 1 2 "door1" 8 "D" "Leeds" 96.8419902293277 "male"
"459" 2 2 "door1" 8 "D" "Leeds" 98.5724299818626 "male"
"460" 1 3 "door2" 8 "D" "Leeds" 95.0607823062917 "female"
"461" 2 3 "door2" 8 "D" "Leeds" 108.301028966765 "male"
"462" 3 3 "door2" 8 "D" "Leeds" 95.121208981292 "female"
"463" 1 4 "door3" 8 "D" "Leeds" 97.5163656552194 "male"
"464" 2 4 "door3" 8 "D" "Leeds" 109.765989729359 "male"
"465" 3 4 "door3" 8 "D" "Leeds" 105.465027839887 "female"
"466" 4 4 "door3" 8 "D" "Leeds" 106.16691812779 "female"
"467" 1 2 "door4" 8 "D" "Leeds" 92.5939535836822 "male"
"468" 2 2 "door4" 8 "D" "Leeds" 91.0869133806293 "female"
"469" 1 8 "door1" 9 "D" "Leeds" 94.4288950777323 "female"
"470" 2 8 "door1" 9 "D" "Leeds" 95.7967359434202 "female"
"471" 3 8 "door1" 9 "D" "Leeds" 94.932744787065 "female"
"472" 4 8 "door1" 9 "D" "Leeds" 105.524138509737 "female"
"473" 5 8 "door1" 9 "D" "Leeds" 86.539042807743 "female"
"474" 6 8 "door1" 9 "D" "Leeds" 106.240181211864 "female"
"475" 7 8 "door1" 9 "D" "Leeds" 97.9818012688128 "female"
"476" 8 8 "door1" 9 "D" "Leeds" 89.9912655565899 "male"
"477" 1 2 "door2" 9 "D" "Leeds" 101.689315490463 "male"
"478" 2 2 "door2" 9 "D" "Leeds" 93.1074846377996 "male"
"479" 1 4 "door3" 9 "D" "Leeds" 94.7637889023374 "male"
"480" 2 4 "door3" 9 "D" "Leeds" 104.944497617766 "male"
"481" 3 4 "door3" 9 "D" "Leeds" 100.274332778803 "male"
"482" 4 4 "door3" 9 "D" "Leeds" 93.7317534532031 "female"
"483" 1 2 "door4" 9 "D" "Leeds" 92.9724924442776 "male"
"484" 2 2 "door4" 9 "D" "Leeds" 98.9842820699466 "female"
"485" 1 3 "door1" 10 "D" "Leeds" 105.251697218295 "female"
"486" 2 3 "door1" 10 "D" "Leeds" 108.735567088295 "male"
"487" 3 3 "door1" 10 "D" "Leeds" 95.4842439431252 "female"
"488" 1 2 "door2" 10 "D" "Leeds" 95.6400128701438 "female"
"489" 2 2 "door2" 10 "D" "Leeds" 108.98103206854 "female"
"490" 1 4 "door3" 10 "D" "Leeds" 109.062130110131 "female"
"491" 2 4 "door3" 10 "D" "Leeds" 93.1492852533063 "female"
"492" 3 4 "door3" 10 "D" "Leeds" 104.600665346157 "female"
"493" 4 4 "door3" 10 "D" "Leeds" 106.833835126308 "female"
"494" 1 5 "door4" 10 "D" "Leeds" 85.3624843317819 "male"
"495" 2 5 "door4" 10 "D" "Leeds" 101.214933136785 "male"
"496" 3 5 "door4" 10 "D" "Leeds" 97.8602621405526 "female"
"497" 4 5 "door4" 10 "D" "Leeds" 99.7639086326172 "male"
"498" 5 5 "door4" 10 "D" "Leeds" 90.3026386583396 "female"
"499" 1 2 "door1" 1 "E" "Leeds" 123.137874832743 "male"
"500" 2 2 "door1" 1 "E" "Leeds" 114.301769764683 "female"
"501" 1 3 "door2" 1 "E" "Leeds" 108.507816938927 "female"
"502" 2 3 "door2" 1 "E" "Leeds" 114.453755749618 "male"
"503" 3 3 "door2" 1 "E" "Leeds" 112.681809389482 "female"
"504" 1 3 "door3" 1 "E" "Leeds" 113.66465314852 "male"
"505" 2 3 "door3" 1 "E" "Leeds" 112.959926840757 "female"
"506" 3 3 "door3" 1 "E" "Leeds" 107.663402044786 "female"
"507" 1 4 "door4" 1 "E" "Leeds" 108.600737469389 "male"
"508" 2 4 "door4" 1 "E" "Leeds" 107.832361471536 "female"
"509" 3 4 "door4" 1 "E" "Leeds" 114.703521603206 "female"
"510" 4 4 "door4" 1 "E" "Leeds" 109.113483302293 "male"
"511" 1 2 "door1" 2 "E" "Leeds" 117.520276066374 "male"
"512" 2 2 "door1" 2 "E" "Leeds" 110.977203501043 "female"
"513" 1 6 "door2" 2 "E" "Leeds" 113.495724672682 "male"
"514" 2 6 "door2" 2 "E" "Leeds" 125.700947665453 "male"
"515" 3 6 "door2" 2 "E" "Leeds" 112.402857994147 "male"
"516" 4 6 "door2" 2 "E" "Leeds" 110.371894048363 "male"
"517" 5 6 "door2" 2 "E" "Leeds" 104.149209521106 "female"
"518" 6 6 "door2" 2 "E" "Leeds" 118.443591013996 "female"
"519" 1 3 "door3" 2 "E" "Leeds" 112.165458535736 "female"
"520" 2 3 "door3" 2 "E" "Leeds" 111.588434719205 "female"
"521" 3 3 "door3" 2 "E" "Leeds" 107.757929485707 "male"
"522" 1 4 "door4" 2 "E" "Leeds" 111.816681921375 "male"
"523" 2 4 "door4" 2 "E" "Leeds" 114.428789239643 "female"
"524" 3 4 "door4" 2 "E" "Leeds" 123.402371743035 "female"
"525" 4 4 "door4" 2 "E" "Leeds" 123.207283905389 "male"
"526" 1 3 "door1" 3 "E" "Leeds" 94.5087391881025 "female"
"527" 2 3 "door1" 3 "E" "Leeds" 102.265574836441 "male"
"528" 3 3 "door1" 3 "E" "Leeds" 102.239658166275 "female"
"529" 1 3 "door2" 3 "E" "Leeds" 89.6275628298985 "female"
"530" 2 3 "door2" 3 "E" "Leeds" 90.4564277257428 "female"
"531" 3 3 "door2" 3 "E" "Leeds" 92.5219310232398 "female"
"532" 1 4 "door3" 3 "E" "Leeds" 107.445333745093 "male"
"533" 2 4 "door3" 3 "E" "Leeds" 102.139188274332 "female"
"534" 3 4 "door3" 3 "E" "Leeds" 93.9192589247949 "male"
"535" 4 4 "door3" 3 "E" "Leeds" 99.4332162063946 "male"
"536" 1 4 "door4" 3 "E" "Leeds" 100.228180670476 "male"
"537" 2 4 "door4" 3 "E" "Leeds" 102.690538430129 "male"
"538" 3 4 "door4" 3 "E" "Leeds" 97.7348850374301 "female"
"539" 4 4 "door4" 3 "E" "Leeds" 102.552942379312 "female"
"540" 1 3 "door1" 4 "E" "Leeds" 111.024683018943 "male"
"541" 2 3 "door1" 4 "E" "Leeds" 104.75902667474 "male"
"542" 3 3 "door1" 4 "E" "Leeds" 116.421976403368 "male"
"543" 1 2 "door2" 4 "E" "Leeds" 99.4314150232557 "male"
"544" 2 2 "door2" 4 "E" "Leeds" 97.1869343686335 "female"
"545" 1 5 "door3" 4 "E" "Leeds" 92.5949322576291 "female"
"546" 2 5 "door3" 4 "E" "Leeds" 95.4459024799363 "female"
"547" 3 5 "door3" 4 "E" "Leeds" 100.960299201005 "male"
"548" 4 5 "door3" 4 "E" "Leeds" 106.016507730417 "female"
"549" 5 5 "door3" 4 "E" "Leeds" 110.366920548741 "male"
"550" 1 3 "door4" 4 "E" "Leeds" 104.368282999101 "female"
"551" 2 3 "door4" 4 "E" "Leeds" 112.756417054555 "male"
"552" 3 3 "door4" 4 "E" "Leeds" 109.425318426025 "female"
"553" 1 1 "door1" 5 "E" "Leeds" 95.1372443589287 "male"
"554" 1 3 "door2" 5 "E" "Leeds" 109.99536855458 "male"
"555" 2 3 "door2" 5 "E" "Leeds" 109.413095576482 "female"
"556" 3 3 "door2" 5 "E" "Leeds" 97.2899589058665 "female"
"557" 1 4 "door3" 5 "E" "Leeds" 105.3345575374 "male"
"558" 2 4 "door3" 5 "E" "Leeds" 106.268256776861 "male"
"559" 3 4 "door3" 5 "E" "Leeds" 111.528292705204 "female"
"560" 4 4 "door3" 5 "E" "Leeds" 103.481411480998 "male"
"561" 1 2 "door4" 5 "E" "Leeds" 93.7069842859696 "female"
"562" 2 2 "door4" 5 "E" "Leeds" 96.513010094402 "male"
"563" 1 3 "door1" 6 "E" "Leeds" 104.659349701315 "male"
"564" 2 3 "door1" 6 "E" "Leeds" 105.181352557697 "female"
"565" 3 3 "door1" 6 "E" "Leeds" 98.8733140754602 "male"
"566" 1 3 "door2" 6 "E" "Leeds" 97.2222977830616 "female"
"567" 2 3 "door2" 6 "E" "Leeds" 107.417420732381 "male"
"568" 3 3 "door2" 6 "E" "Leeds" 107.787021519637 "male"
"569" 1 3 "door3" 6 "E" "Leeds" 107.29014275631 "female"
"570" 2 3 "door3" 6 "E" "Leeds" 109.957511440772 "male"
"571" 3 3 "door3" 6 "E" "Leeds" 105.534362287494 "male"
"572" 1 6 "door4" 6 "E" "Leeds" 100.666900331897 "female"
"573" 2 6 "door4" 6 "E" "Leeds" 95.8108491672705 "female"
"574" 3 6 "door4" 6 "E" "Leeds" 87.4319734491549 "male"
"575" 4 6 "door4" 6 "E" "Leeds" 101.848447932567 "female"
"576" 5 6 "door4" 6 "E" "Leeds" 99.01150767556 "female"
"577" 6 6 "door4" 6 "E" "Leeds" 106.105877023967 "female"
"578" 1 3 "door1" 7 "E" "Leeds" 106.644367879822 "female"
"579" 2 3 "door1" 7 "E" "Leeds" 117.227315372313 "female"
"580" 3 3 "door1" 7 "E" "Leeds" 121.502354493542 "female"
"581" 1 3 "door2" 7 "E" "Leeds" 113.248323024933 "male"
"582" 2 3 "door2" 7 "E" "Leeds" 109.814151343469 "male"
"583" 3 3 "door2" 7 "E" "Leeds" 119.696456167539 "female"
"584" 1 3 "door3" 7 "E" "Leeds" 114.485774486249 "male"
"585" 2 3 "door3" 7 "E" "Leeds" 106.638639838595 "female"
"586" 3 3 "door3" 7 "E" "Leeds" 99.3434851782239 "male"
"587" 1 3 "door4" 7 "E" "Leeds" 118.152723941592 "female"
"588" 2 3 "door4" 7 "E" "Leeds" 117.609282320196 "male"
"589" 3 3 "door4" 7 "E" "Leeds" 112.946711038377 "male"
"590" 1 2 "door1" 8 "E" "Leeds" 103.494612882018 "female"
"591" 2 2 "door1" 8 "E" "Leeds" 99.0250466725331 "female"
"592" 1 4 "door2" 8 "E" "Leeds" 91.3223063481927 "male"
"593" 2 4 "door2" 8 "E" "Leeds" 108.69022471643 "male"
"594" 3 4 "door2" 8 "E" "Leeds" 112.184048479011 "female"
"595" 4 4 "door2" 8 "E" "Leeds" 87.7015891621145 "male"
"596" 1 3 "door3" 8 "E" "Leeds" 109.94870888703 "female"
"597" 2 3 "door3" 8 "E" "Leeds" 105.798702136645 "male"
"598" 3 3 "door3" 8 "E" "Leeds" 100.705069705819 "female"
"599" 1 3 "door4" 8 "E" "Leeds" 102.922601776155 "female"
"600" 2 3 "door4" 8 "E" "Leeds" 99.9360950045889 "male"
"601" 3 3 "door4" 8 "E" "Leeds" 108.373799377382 "male"
"602" 1 4 "door1" 9 "E" "Leeds" 104.695737594418 "female"
"603" 2 4 "door1" 9 "E" "Leeds" 106.231701026804 "male"
"604" 3 4 "door1" 9 "E" "Leeds" 97.7913101333682 "female"
"605" 4 4 "door1" 9 "E" "Leeds" 92.5646595450903 "male"
"606" 1 3 "door2" 9 "E" "Leeds" 97.8619255053984 "female"
"607" 2 3 "door2" 9 "E" "Leeds" 112.671949609049 "male"
"608" 3 3 "door2" 9 "E" "Leeds" 97.748061990025 "male"
"609" 1 2 "door3" 9 "E" "Leeds" 101.460176883459 "male"
"610" 2 2 "door3" 9 "E" "Leeds" 112.557271352288 "male"
"611" 1 2 "door4" 9 "E" "Leeds" 112.554752679262 "female"
"612" 2 2 "door4" 9 "E" "Leeds" 101.701537355831 "female"
"613" 1 3 "door1" 10 "E" "Leeds" 99.7716244798091 "female"
"614" 2 3 "door1" 10 "E" "Leeds" 100.587474233119 "female"
"615" 3 3 "door1" 10 "E" "Leeds" 112.950039060651 "male"
"616" 1 3 "door2" 10 "E" "Leeds" 86.4194273387862 "male"
"617" 2 3 "door2" 10 "E" "Leeds" 108.015981332575 "female"
"618" 3 3 "door2" 10 "E" "Leeds" 103.571710364883 "female"
"619" 1 3 "door3" 10 "E" "Leeds" 106.149621832242 "male"
"620" 2 3 "door3" 10 "E" "Leeds" 94.9217649071421 "male"
"621" 3 3 "door3" 10 "E" "Leeds" 102.55030812555 "female"
"622" 1 2 "door4" 10 "E" "Leeds" 103.808292555103 "female"
"623" 2 2 "door4" 10 "E" "Leeds" 105.171203708023 "male"
"624" 1 4 "door1" 1 "F" "Leeds" 98.7903419234548 "female"
"625" 2 4 "door1" 1 "F" "Leeds" 89.8053329337055 "male"
"626" 3 4 "door1" 1 "F" "Leeds" 92.0060119677774 "male"
"627" 4 4 "door1" 1 "F" "Leeds" 89.7611958226964 "female"
"628" 1 5 "door2" 1 "F" "Leeds" 104.845024332135 "male"
"629" 2 5 "door2" 1 "F" "Leeds" 85.6202706935812 "male"
"630" 3 5 "door2" 1 "F" "Leeds" 94.7396375203324 "male"
"631" 4 5 "door2" 1 "F" "Leeds" 82.1113594938431 "male"
"632" 5 5 "door2" 1 "F" "Leeds" 88.4357244449868 "male"
"633" 1 2 "door3" 1 "F" "Leeds" 90.4519312883482 "female"
"634" 2 2 "door3" 1 "F" "Leeds" 83.2676137107093 "female"
"635" 1 4 "door4" 1 "F" "Leeds" 84.8746431614382 "male"
"636" 2 4 "door4" 1 "F" "Leeds" 90.4519190518914 "female"
"637" 3 4 "door4" 1 "F" "Leeds" 91.4460428566206 "female"
"638" 4 4 "door4" 1 "F" "Leeds" 96.0466946450515 "male"
"639" 1 3 "door1" 2 "F" "Leeds" 82.3616103405301 "female"
"640" 2 3 "door1" 2 "F" "Leeds" 85.424313458024 "female"
"641" 3 3 "door1" 2 "F" "Leeds" 85.8775726209665 "female"
"642" 1 4 "door2" 2 "F" "Leeds" 78.0251904714203 "male"
"643" 2 4 "door2" 2 "F" "Leeds" 90.7736744022329 "male"
"644" 3 4 "door2" 2 "F" "Leeds" 87.2911240174652 "male"
"645" 4 4 "door2" 2 "F" "Leeds" 74.2607180936681 "female"
"646" 1 1 "door3" 2 "F" "Leeds" 77.1765916807875 "male"
"647" 1 7 "door4" 2 "F" "Leeds" 75.386022589475 "female"
"648" 2 7 "door4" 2 "F" "Leeds" 81.8240672640376 "female"
"649" 3 7 "door4" 2 "F" "Leeds" 72.1183060890253 "male"
"650" 4 7 "door4" 2 "F" "Leeds" 83.6692458189658 "female"
"651" 5 7 "door4" 2 "F" "Leeds" 75.1250738349989 "male"
"652" 6 7 "door4" 2 "F" "Leeds" 81.6027646100911 "female"
"653" 7 7 "door4" 2 "F" "Leeds" 77.4100656588678 "female"
"654" 1 5 "door1" 3 "F" "Leeds" 87.3986862581584 "male"
"655" 2 5 "door1" 3 "F" "Leeds" 94.3482853633224 "female"
"656" 3 5 "door1" 3 "F" "Leeds" 101.24972905548 "female"
"657" 4 5 "door1" 3 "F" "Leeds" 103.801009818097 "male"
"658" 5 5 "door1" 3 "F" "Leeds" 95.2953409807575 "male"
"659" 1 3 "door2" 3 "F" "Leeds" 89.5979054223415 "female"
"660" 2 3 "door2" 3 "F" "Leeds" 85.6725434727252 "female"
"661" 3 3 "door2" 3 "F" "Leeds" 89.1089080196287 "female"
"662" 1 6 "door3" 3 "F" "Leeds" 86.5623111074465 "male"
"663" 2 6 "door3" 3 "F" "Leeds" 82.457429018712 "male"
"664" 3 6 "door3" 3 "F" "Leeds" 99.5320046385634 "female"
"665" 4 6 "door3" 3 "F" "Leeds" 84.6075684642601 "male"
"666" 5 6 "door3" 3 "F" "Leeds" 100.964282838504 "male"
"667" 6 6 "door3" 3 "F" "Leeds" 96.9455049085516 "female"
"668" 1 4 "door4" 3 "F" "Leeds" 92.3299145122407 "female"
"669" 2 4 "door4" 3 "F" "Leeds" 86.4945240448051 "female"
"670" 3 4 "door4" 3 "F" "Leeds" 98.4375621348061 "female"
"671" 4 4 "door4" 3 "F" "Leeds" 94.6966702174736 "male"
"672" 1 5 "door1" 4 "F" "Leeds" 92.9830638656104 "female"
"673" 2 5 "door1" 4 "F" "Leeds" 97.0962630924692 "male"
"674" 3 5 "door1" 4 "F" "Leeds" 90.1510614034337 "male"
"675" 4 5 "door1" 4 "F" "Leeds" 92.9549412873573 "male"
"676" 5 5 "door1" 4 "F" "Leeds" 90.8393869518776 "female"
"677" 1 3 "door2" 4 "F" "Leeds" 84.0924568707516 "female"
"678" 2 3 "door2" 4 "F" "Leeds" 92.1562863285114 "male"
"679" 3 3 "door2" 4 "F" "Leeds" 90.5410421588882 "female"
"680" 1 3 "door3" 4 "F" "Leeds" 95.9744154902586 "male"
"681" 2 3 "door3" 4 "F" "Leeds" 98.2075627735198 "female"
"682" 3 3 "door3" 4 "F" "Leeds" 90.9098194422658 "female"
"683" 1 3 "door4" 4 "F" "Leeds" 89.7094091131437 "male"
"684" 2 3 "door4" 4 "F" "Leeds" 92.3622304428663 "male"
"685" 3 3 "door4" 4 "F" "Leeds" 91.4155081640693 "female"
"686" 1 4 "door1" 5 "F" "Leeds" 82.3696203134402 "male"
"687" 2 4 "door1" 5 "F" "Leeds" 102.152847307428 "female"
"688" 3 4 "door1" 5 "F" "Leeds" 95.7092556503335 "female"
"689" 4 4 "door1" 5 "F" "Leeds" 95.8092121592749 "female"
"690" 1 6 "door2" 5 "F" "Leeds" 97.3689668926002 "male"
"691" 2 6 "door2" 5 "F" "Leeds" 95.662000812453 "male"
"692" 3 6 "door2" 5 "F" "Leeds" 97.7744722478746 "female"
"693" 4 6 "door2" 5 "F" "Leeds" 97.4136526003255 "female"
"694" 5 6 "door2" 5 "F" "Leeds" 99.2171833496732 "male"
"695" 6 6 "door2" 5 "F" "Leeds" 98.6362960735367 "female"
"696" 1 1 "door3" 5 "F" "Leeds" 103.838811421166 "male"
"697" 1 5 "door4" 5 "F" "Leeds" 99.8639378734671 "male"
"698" 2 5 "door4" 5 "F" "Leeds" 96.7454333427779 "male"
"699" 3 5 "door4" 5 "F" "Leeds" 89.1877410618678 "female"
"700" 4 5 "door4" 5 "F" "Leeds" 86.7670986061475 "female"
"701" 5 5 "door4" 5 "F" "Leeds" 91.1562458562373 "male"
"702" 1 3 "door1" 6 "F" "Leeds" 92.6759462904237 "female"
"703" 2 3 "door1" 6 "F" "Leeds" 89.9363287320053 "male"
"704" 3 3 "door1" 6 "F" "Leeds" 95.7717757277263 "male"
"705" 1 4 "door2" 6 "F" "Leeds" 85.6163483352725 "female"
"706" 2 4 "door2" 6 "F" "Leeds" 97.3421094952451 "male"
"707" 3 4 "door2" 6 "F" "Leeds" 92.4651681346678 "male"
"708" 4 4 "door2" 6 "F" "Leeds" 93.8083029721663 "male"
"709" 1 3 "door3" 6 "F" "Leeds" 90.3994714521731 "male"
"710" 2 3 "door3" 6 "F" "Leeds" 93.5959615157082 "female"
"711" 3 3 "door3" 6 "F" "Leeds" 97.8307777446454 "female"
"712" 1 2 "door4" 6 "F" "Leeds" 100.935728753909 "female"
"713" 2 2 "door4" 6 "F" "Leeds" 99.8348624306244 "female"
"714" 1 3 "door1" 7 "F" "Leeds" 92.2289406990706 "male"
"715" 2 3 "door1" 7 "F" "Leeds" 103.159791627928 "female"
"716" 3 3 "door1" 7 "F" "Leeds" 101.994900057475 "female"
"717" 1 3 "door2" 7 "F" "Leeds" 96.3663166915558 "male"
"718" 2 3 "door2" 7 "F" "Leeds" 95.3989235550633 "male"
"719" 3 3 "door2" 7 "F" "Leeds" 97.2766350366775 "female"
"720" 1 2 "door3" 7 "F" "Leeds" 96.1539195385507 "male"
"721" 2 2 "door3" 7 "F" "Leeds" 92.2101485579034 "male"
"722" 1 7 "door4" 7 "F" "Leeds" 97.4709582603993 "female"
"723" 2 7 "door4" 7 "F" "Leeds" 96.7008142146499 "female"
"724" 3 7 "door4" 7 "F" "Leeds" 93.8681392238074 "male"
"725" 4 7 "door4" 7 "F" "Leeds" 106.301067581821 "male"
"726" 5 7 "door4" 7 "F" "Leeds" 95.1168693869452 "female"
"727" 6 7 "door4" 7 "F" "Leeds" 94.4792175745872 "female"
"728" 7 7 "door4" 7 "F" "Leeds" 102.191379862383 "male"
"729" 1 4 "door1" 8 "F" "Leeds" 100.211497741532 "female"
"730" 2 4 "door1" 8 "F" "Leeds" 105.017431951019 "male"
"731" 3 4 "door1" 8 "F" "Leeds" 94.9187705597702 "male"
"732" 4 4 "door1" 8 "F" "Leeds" 103.60308535794 "female"
"733" 1 3 "door2" 8 "F" "Leeds" 93.349580587503 "male"
"734" 2 3 "door2" 8 "F" "Leeds" 97.124537388044 "male"
"735" 3 3 "door2" 8 "F" "Leeds" 92.4689927883688 "male"
"736" 1 4 "door3" 8 "F" "Leeds" 105.678985872571 "male"
"737" 2 4 "door3" 8 "F" "Leeds" 96.8760600525495 "male"
"738" 3 4 "door3" 8 "F" "Leeds" 92.1549908747598 "female"
"739" 4 4 "door3" 8 "F" "Leeds" 110.370152617095 "female"
"740" 1 3 "door4" 8 "F" "Leeds" 97.1794944773412 "female"
"741" 2 3 "door4" 8 "F" "Leeds" 89.9683843691928 "male"
"742" 3 3 "door4" 8 "F" "Leeds" 81.6219545421831 "female"
"743" 1 4 "door1" 9 "F" "Leeds" 88.4138201806709 "male"
"744" 2 4 "door1" 9 "F" "Leeds" 86.1784599387412 "male"
"745" 3 4 "door1" 9 "F" "Leeds" 92.1904274560214 "male"
"746" 4 4 "door1" 9 "F" "Leeds" 89.8163613899912 "female"
"747" 1 3 "door2" 9 "F" "Leeds" 88.1446343992807 "male"
"748" 2 3 "door2" 9 "F" "Leeds" 84.0370248427138 "female"
"749" 3 3 "door2" 9 "F" "Leeds" 86.2825094278248 "female"
"750" 1 3 "door3" 9 "F" "Leeds" 85.054275509693 "male"
"751" 2 3 "door3" 9 "F" "Leeds" 89.7290028572693 "female"
"752" 3 3 "door3" 9 "F" "Leeds" 97.3673696920815 "male"
"753" 1 2 "door4" 9 "F" "Leeds" 96.1855148787418 "female"
"754" 2 2 "door4" 9 "F" "Leeds" 88.4242669404267 "male"
"755" 1 3 "door1" 10 "F" "Leeds" 104.383058313298 "female"
"756" 2 3 "door1" 10 "F" "Leeds" 95.4524516574377 "female"
"757" 3 3 "door1" 10 "F" "Leeds" 103.099354756781 "male"
"758" 1 5 "door2" 10 "F" "Leeds" 110.798703539838 "female"
"759" 2 5 "door2" 10 "F" "Leeds" 97.5209194511909 "male"
"760" 3 5 "door2" 10 "F" "Leeds" 95.6440701344953 "male"
"761" 4 5 "door2" 10 "F" "Leeds" 98.9811976734163 "male"
"762" 5 5 "door2" 10 "F" "Leeds" 99.6676381329838 "female"
"763" 1 1 "door3" 10 "F" "Leeds" 102.717579657607 "female"
"764" 1 4 "door4" 10 "F" "Leeds" 102.281795969743 "female"
